ei_1,ei_2,ei_3,ei_4,ei_5,D_star,Ar_i
0.0,0.11399788757314308,0.8656364136738924,0.020365698752964186,0.0,3.0,0.75
0.0,0.028436219690587773,0.9160871945519607,0.055476585757451395,0.0,3.0,0.75
0.17817929793412998,0.30715596582696025,0.5146647362389098,0.0,0.0,3.0,0.5
0.0,0.027212040758331304,0.9727879592416685,0.0,0.0,3.0,0.5
0.1785183736972161,0.3680608553528976,0.4534207709498874,0.0,0.0,3.0,0.5
0.17272645933167577,0.2438346359400668,0.5834389047282592,0.0,0.0,3.0,0.5
0.13324277174794458,0.310773749720957,0.5559834785310981,0.0,0.0,3.0,0.5
0.17829217997856905,0.3274318722598954,0.4942759477615372,0.0,0.0,3.0,0.5
0.1764423525761381,0.22409549438026108,0.5959905235886517,0.0034716294549504345,0.0,3.0,0.5
0.17817929793412998,0.30715596582696025,0.5146647362389098,0.0,0.0,3.0,0.5
0.0,0.046251125083955506,0.9537488749160451,0.0,0.0,3.0,0.75
0.3517003093348041,0.30159820592302633,0.34670148474216944,0.0,0.0,1.0,0.75
0.0,0.13894952094416727,0.8610504790558325,0.0,0.0,3.0,0.75
0.0,0.05822939867946818,0.9236887619907889,0.018081839329743103,0.0,3.0,0.92
0.0,0.06278211252580158,0.9188459483289756,0.018371939145223004,0.0,3.0,0.92
0.0,0.04859996877851972,0.9488291082422,0.002570922979281163,0.0,3.0,0.62
0.0,0.09911674317110918,0.8960634038902137,0.004819852938677001,0.0,3.0,0.92
0.0,0.13893881390694016,0.8610611860930597,0.0,0.0,3.0,0.92
0.0,0.09113443960317485,0.9053463679621008,0.0035191924347245415,0.0,3.0,0.92
0.0,0.08107101319702688,0.9189289868029732,0.0,0.0,3.0,0.92
0.0,0.06535267914998018,0.9318571791545599,0.0027901416954598268,0.0,3.0,0.62
0.0,0.030098612119624547,0.9699013878803754,0.0,0.0,3.0,0.83
0.0,0.07375249439847378,0.9262475056015261,0.0,0.0,3.0,0.83
0.0,0.15087907714401771,0.8491209228559811,0.0,0.0,3.0,0.83
0.0,0.022842848622502597,0.9518042197313415,0.025352931646156186,0.0,3.0,0.92
0.0,0.002260471233685791,0.9971647337448358,0.0005747950214783693,0.0,3.0,1.0
0.0,0.023918569713434392,0.9760814302865659,0.0,0.0,3.0,0.92
0.0,0.018889152894571076,0.9800634253645552,0.001047421740873782,0.0,3.0,1.0
0.0,0.06566913524239325,0.9303514817102797,0.003979383047326915,0.0,3.0,1.0
0.0,0.011600858022820815,0.9773809457312639,0.011018196245915572,0.0,3.0,0.92
0.0,0.0062446730940886215,0.9803813917529804,0.013373935152931051,0.0,3.0,0.5
0.0,0.005089802457992538,0.9877621241133302,0.00714807342867744,0.0,3.0,0.5
0.0,0.6867203927845689,0.3132796072154311,0.0,0.0,2.0,0.8300000000000001
0.2822741495893396,0.3289438787801739,0.388781971630485,0.0,0.0,3.0,0.5800000000000001
0.2822741495893396,0.3289438787801739,0.388781971630485,0.0,0.0,3.0,0.5800000000000001
0.0,0.02961132699221301,0.9428771252759975,0.027511547731789713,0.0,3.0,0.67
0.0,0.014307267064470927,0.9481220834943735,0.03757064944115581,0.0,3.0,0.75
0.0,0.02084995599817267,0.9791500440018276,0.0,0.0,3.0,0.67
0.0,0.04540581669876108,0.9545941833012391,0.0,0.0,3.0,0.75
0.0,0.059735233846722594,0.9402647661532775,0.0,0.0,3.0,0.67
0.0,0.0038546336361693604,0.9956818850663535,0.0004634812974768951,0.0,3.0,1.0
0.0,0.046251125083955506,0.9537488749160451,0.0,0.0,3.0,1.0
0.0,0.03266083726422893,0.9673391627357717,0.0,0.0,3.0,1.0
0.0,0.054233414391764795,0.943692579593489,0.0020740060147461936,0.0,3.0,0.92
0.0,0.018970509814016667,0.9708544427059165,0.010175047480067008,0.0,3.0,0.92
0.0,0.023465999481063406,0.9765340005189369,0.0,0.0,3.0,0.92
0.0,0.04639892310066175,0.9536010768993385,0.0,0.0,3.0,0.67
0.0,0.005768684595369218,0.9942313154046304,0.0,0.0,3.0,1.0
0.0,0.14237650192170043,0.8576234980782991,0.0,0.0,3.0,0.75
0.0,0.11286092421936378,0.8871390757806362,0.0,0.0,3.0,0.67
0.0,0.036820731388079835,0.9631792686119194,0.0,0.0,3.0,1.0
0.0,0.016693466130010205,0.9828624798796827,0.00044405399030758916,0.0,3.0,0.75
0.0,0.0104774629501079,0.9872215743290218,0.00230096272087067,0.0,3.0,0.67
0.0,0.26719931086736004,0.732800689132639,0.0,0.0,3.0,0.75
0.0,0.06112446428292233,0.9388755357170773,0.0,0.0,3.0,0.75
0.0,0.11286092421936378,0.8871390757806362,0.0,0.0,3.0,0.67
0.0,0.004273273097379291,0.9957267269026217,0.0,0.0,3.0,1.0
0.0,0.028558140621687482,0.9673745170743246,0.004067342303987764,0.0,3.0,0.67
0.0,0.004529559144702781,0.9949891164668958,0.0004813243884012461,0.0,3.0,1.0
0.0,0.028698667312253113,0.9713013326877467,0.0,0.0,3.0,0.75
0.0,0.03550983580125922,0.9603265781478162,0.004163586050924909,0.0,3.0,0.67
0.0,0.006260786721855934,0.9937392132781443,0.0,0.0,3.0,1.0
0.0,0.0019886295118270916,0.9980113704881729,0.0,0.0,3.0,1.0
0.0,0.011697359393918482,0.9883026406060812,0.0,0.0,3.0,1.0
0.0,0.0016642433987528035,0.9983357566012472,0.0,0.0,3.0,1.0
0.0,6.66074826310649e-06,0.9999932422840909,9.696764591236373e-08,0.0,3.0,1.0
0.0,0.0046864255751675925,0.995313574424832,0.0,0.0,3.0,1.0
0.0,0.0023510737117396234,0.9969608503737782,0.0006880759144824104,0.0,3.0,1.0
0.0,0.1178704573530095,0.8821295426469908,0.0,0.0,3.0,0.9199999999999999
0.0,0.012024078928120664,0.98797592107188,0.0,0.0,3.0,0.9199999999999999
0.0,0.03271019427888694,0.9672898057211129,0.0,0.0,3.0,0.9199999999999999
0.3668204745753214,0.2955184573762699,0.3376610680484089,0.0,0.0,1.0,0.6699999999999999
0.0,0.02309007458539788,0.9437496925585287,0.033160232856073814,0.0,3.0,0.8300000000000001
0.0,0.0896233282639975,0.9103766717360029,0.0,0.0,3.0,0.8300000000000001
0.0,0.13709909304824386,0.8629009069517564,0.0,0.0,3.0,1.0
0.0,0.005443354235479797,0.99455664576452,0.0,0.0,3.0,1.0
0.0,0.1173892089209694,0.8826107910790308,0.0,0.0,3.0,1.0
0.0,0.04273649496356225,0.9525830496391791,0.0046804553972585915,0.0,3.0,1.0
0.0,0.1178704573530095,0.8821295426469908,0.0,0.0,3.0,0.9199999999999999
0.0,0.004529935510111425,0.9934729058798686,0.0019971586100199223,0.0,3.0,1.0
0.0,0.07393945276159207,0.9260605472384079,0.0,0.0,3.0,0.9199999999999999
0.0,0.015116625816638469,0.9848833741833619,0.0,0.0,3.0,1.0
0.0,0.10398967508032968,0.8960103249196698,0.0,0.0,3.0,0.9199999999999999
0.0,0.014384363077366027,0.9856156369226354,0.0,0.0,3.0,1.0
0.0,0.015512538803716532,0.9255793851308273,0.05890807606545559,0.0,3.0,0.75
0.0,0.007023861403681023,0.9909344143672495,0.0020417242290693225,0.0,3.0,0.88
0.0,0.02854170285162413,0.9469247838892071,0.024533513259168895,0.0,3.0,0.75
0.0,0.04286907466447305,0.9565235731080268,0.0006073522275008897,0.0,3.0,0.88
0.0,0.015808046669431197,0.9824840675980642,0.0017078857325046885,0.0,3.0,0.9199999999999999
0.0,0.016937500809880573,0.9736084363926671,0.009454062797451786,0.0,3.0,0.88
0.0,0.017870657095534825,0.9821293429044656,0.0,0.0,3.0,0.88
0.0,0.07620234016580063,0.9237976598341997,0.0,0.0,3.0,0.9199999999999999
0.0,0.09547193770981437,0.9045280622901859,0.0,0.0,3.0,0.88
0.0,0.0446451398602384,0.9532142103871679,0.002140649752593471,0.0,3.0,0.88
0.0,0.020950343889604903,0.9788096616069458,0.00023999450344932427,0.0,3.0,0.9199999999999999
0.0,0.03269313132499368,0.9419497504554614,0.025357118219545456,0.0,3.0,0.62
0.0,0.01703293338371136,0.9425932509266925,0.0403738156895961,0.0,3.0,0.62
0.0,0.2529922924322901,0.7302419037977858,0.016765803769923475,0.0,3.0,0.83
0.0,0.07473548894472433,0.9022598846907708,0.023004626364504996,0.0,3.0,0.75
0.13332445422784323,0.33529758998373377,0.5313779557884232,0.0,0.0,3.0,0.5
0.0,0.053081030387197185,0.9440558528062333,0.0028631168065692296,0.0,3.0,0.83
0.0,0.027212040758331304,0.9727879592416685,0.0,0.0,3.0,0.75
0.1785183736972161,0.3680608553528976,0.4534207709498874,0.0,0.0,3.0,0.5
0.0,0.035846126764028534,0.9641538732359721,0.0,0.0,3.0,0.83
0.14965056294563917,0.5477046655315632,0.3026447715227972,0.0,0.0,2.0,1.0
0.13348812000176377,0.38443558507279335,0.4820762949254413,0.0,0.0,3.0,0.5
0.0,0.036820731388079835,0.9631792686119194,0.0,0.0,3.0,1.0
0.0,0.005696341516159114,0.994303658483841,0.0,0.0,3.0,1.0
0.0,0.2645121242330889,0.7354878757669109,0.0,0.0,3.0,0.75
0.0,0.04540840447569977,0.9545915955242995,0.0,0.0,3.0,0.75
0.0,0.42701165272585545,0.572988347274144,0.0,0.0,3.0,0.75
0.0,0.03728195583815549,0.9627180441618447,0.0,0.0,3.0,1.0
0.0,0.014384363077366027,0.9856156369226354,0.0,0.0,3.0,1.0
0.12915634827007533,0.25692001609682796,0.613923635633096,0.0,0.0,3.0,0.5
0.025606347846691874,0.34037146588128026,0.6340221862720306,0.0,0.0,3.0,0.5
0.0,0.13709909304824386,0.8629009069517564,0.0,0.0,3.0,1.0
0.0,0.02067622586800478,0.949710153157343,0.02961362097465314,0.0,3.0,0.87
0.0,0.027212040758331304,0.9727879592416685,0.0,0.0,3.0,1.0
0.0,0.01944591896876943,0.9784071878565097,0.0021468931747211316,0.0,3.0,0.87
0.0,0.14237650192170043,0.8576234980782991,0.0,0.0,3.0,1.0
0.0,0.15835935552948538,0.8416406444705146,0.0,0.0,3.0,0.83
0.0,0.05048151550452542,0.9344227633518967,0.01509572114357796,0.0,3.0,0.62
0.0,0.037053633129254124,0.9404238425204413,0.022522524350304603,0.0,3.0,0.83
0.0,0.11473922514462283,0.8852607748553779,0.0,0.0,3.0,0.62
0.0,0.08865952883907452,0.9066229055472816,0.004717565613642961,0.0,3.0,0.83
0.0,0.038068627602530755,0.9612535570222663,0.000677815375203447,0.0,3.0,0.88
0.0,0.07265100908785337,0.9273489909121462,0.0,0.0,3.0,0.88
0.3668204745753214,0.2955184573762699,0.3376610680484089,0.0,0.0,1.0,0.6699999999999999
0.0,0.0839867070080611,0.9160132929919396,0.0,0.0,3.0,0.8300000000000001
0.0,0.0017965668343703763,0.9982034331656299,0.0,0.0,3.0,1.0
0.0,0.05611632101959147,0.9438836789804083,0.0,0.0,3.0,0.8300000000000001
0.0,0.006747239333987643,0.9901163482883626,0.0031364123776493704,0.0,3.0,1.0
0.0,0.04876734669340611,0.9506931952218292,0.0005394580847651029,0.0,3.0,0.9199999999999999
0.0,0.05401040256493317,0.9439986299112091,0.0019909675238583956,0.0,3.0,0.9199999999999999
0.0,0.07375249439847378,0.9262475056015261,0.0,0.0,3.0,0.9199999999999999
0.0,0.07375249439847378,0.9262475056015261,0.0,0.0,3.0,0.9199999999999999
0.0,0.04450116234913331,0.9554988376508663,0.0,0.0,3.0,0.9199999999999999
0.0,0.07424593177683314,0.9257540682231662,0.0,0.0,3.0,0.9199999999999999
0.0,0.018194332302727836,0.9722650913796598,0.009540576317611987,0.0,3.0,0.63
0.3033015158854784,0.2970839292187086,0.3996145548958136,0.0,0.0,3.0,0.63
0.0,0.04273649496356225,0.9525830496391791,0.0046804553972585915,0.0,3.0,1.0
0.0,0.005902305239299191,0.9940976947607008,0.0,0.0,3.0,1.0
0.0,0.021424022140079702,0.9785759778599207,0.0,0.0,3.0,1.0
0.0,0.1058998764318849,0.8941001235681151,0.0,0.0,3.0,0.92
0.0,0.14624730853410886,0.8537526914658914,0.0,0.0,3.0,0.92
0.0,0.05892904107760497,0.9410709589223959,0.0,0.0,3.0,0.92
0.0,0.04273649496356225,0.9525830496391791,0.0046804553972585915,0.0,3.0,1.0
0.0,0.03394494760211646,0.9255833522040976,0.040471700193786264,0.0,3.0,0.75
0.0,0.004737425550263003,0.9927941854471497,0.002468389002587171,0.0,3.0,1.0
0.0,0.11361102294423032,0.8863889770557697,0.0,0.0,3.0,0.75
0.0,0.08567685162546261,0.914323148374537,0.0,0.0,3.0,0.75
0.0,0.02620859585294796,0.970478805511872,0.003312598635180014,0.0,3.0,0.75
0.16973099432648586,0.2186082011153685,0.611660804558146,0.0,0.0,3.0,0.5
0.0659145812435887,0.37958460931437404,0.5545008094420373,0.0,0.0,3.0,0.5
0.0,0.24492582220774928,0.7550741777922505,0.0,0.0,3.0,0.5
0.3863963179144926,0.28758113163675764,0.3260225504487494,0.0,0.0,1.0,0.5
0.0,0.14237650192170043,0.8576234980782991,0.0,0.0,3.0,0.75
0.0,0.1654721138164906,0.834527886183509,0.0,0.0,3.0,1.0
0.0,0.024077113226535524,0.9759228867734642,0.0,0.0,3.0,0.75
0.0,0.0046864255751675925,0.995313574424832,0.0,0.0,3.0,1.0
0.1785183736972161,0.3680608553528976,0.4534207709498874,0.0,0.0,3.0,0.5
0.1785183736972161,0.3680608553528976,0.4534207709498874,0.0,0.0,3.0,0.5
0.0,0.0005480078093803909,0.999426444054983,2.5548135636933837e-05,0.0,3.0,1.0
0.0,0.0018696619154220794,0.9981303380845791,0.0,0.0,3.0,1.0
0.0,0.0005805178255419635,0.9994194821744578,0.0,0.0,3.0,1.0
0.0,0.08080014313586441,0.9191998568641356,0.0,0.0,3.0,0.75
0.0,0.07110786097731989,0.9288921390226804,0.0,0.0,3.0,0.75
0.3517003093348041,0.30159820592302633,0.34670148474216944,0.0,0.0,1.0,0.75
0.0,0.004529559144702781,0.9949891164668958,0.0004813243884012461,0.0,3.0,0.75
0.0,0.13709909304824386,0.8629009069517564,0.0,0.0,3.0,0.75
0.0,0.01677829823084838,0.9819343280636359,0.001287373705515551,0.0,3.0,0.8300000000000001
0.0,0.03271019427888694,0.9672898057211129,0.0,0.0,3.0,0.8300000000000001
0.0,0.0412080703121169,0.9587919296878824,0.0,0.0,3.0,0.8300000000000001
0.0,0.05315880251168248,0.9468411974883181,0.0,0.0,3.0,0.88
0.0,0.00012568394971070517,0.9998743160502893,0.0,0.0,3.0,1.0
0.0,0.11139549096767232,0.888604509032327,0.0,0.0,3.0,0.88
0.0,0.0006605805904794255,0.9993394194095206,0.0,0.0,3.0,1.0
0.0,0.10204489361396447,0.8780497131152254,0.019905393270809982,0.0,3.0,1.0
0.0,0.1226960278807123,0.8773039721192869,0.0,0.0,3.0,1.0
0.0,0.14626249724274829,0.8537375027572514,0.0,0.0,3.0,1.0
0.0,0.011028511479236539,0.9816788324407434,0.007292656080020395,0.0,3.0,0.75
0.0,0.003082613914623316,0.9969173860853763,0.0,0.0,3.0,0.75
0.37877036175876194,0.29068205374968054,0.3305475844915568,0.0,0.0,1.0,0.5800000000000001
0.0,0.014445417029309765,0.9855545829706902,0.0,0.0,3.0,0.9199999999999999
0.0,0.09515434664640547,0.9048456533535941,0.0,0.0,3.0,0.9199999999999999
0.0,0.13709909304824386,0.8629009069517564,0.0,0.0,3.0,1.0
0.0,0.018706645360682735,0.9812933546393168,0.0,0.0,3.0,1.0
0.0,0.04540840447569977,0.9545915955242995,0.0,0.0,3.0,1.0
0.0,0.030112932515953643,0.9698870674840467,0.0,0.0,3.0,1.0
0.0,0.11924638775709644,0.8807536122429038,0.0,0.0,3.0,1.0
0.1785183736972161,0.3680608553528976,0.4534207709498874,0.0,0.0,3.0,0.5
0.19298370241612614,0.24510429366222156,0.5479893320038577,0.013922671917796678,0.0,3.0,0.5
0.17817929793412998,0.30715596582696025,0.5146647362389098,0.0,0.0,3.0,0.5
0.0,0.1178704573530095,0.8821295426469908,0.0,0.0,3.0,0.9199999999999999
0.0,0.013478694141813801,0.9865213058581859,0.0,0.0,3.0,0.9199999999999999
0.0,0.005443354235479797,0.99455664576452,0.0,0.0,3.0,1.0
0.0,0.08272959668852323,0.9172704033114778,0.0,0.0,3.0,0.9199999999999999
0.0,0.03266083726422893,0.9673391627357717,0.0,0.0,3.0,1.0
0.07913818769490075,0.40408411751013285,0.5167776947949648,0.0,0.0,3.0,0.5
0.0,0.005443354235479797,0.99455664576452,0.0,0.0,3.0,1.0
0.15312037403041961,0.26844333557035216,0.5653810280479364,0.013055262351291027,0.0,3.0,0.5
0.0,0.0502895586674843,0.9497104413325156,0.0,0.0,3.0,1.0
0.17135594975655485,0.2356395695143889,0.5930044807290573,0.0,0.0,3.0,0.5
0.3517003093348041,0.30159820592302633,0.34670148474216944,0.0,0.0,1.0,0.75
0.0,0.08870539997791414,0.9112946000220862,0.0,0.0,3.0,0.75
0.0,0.1178704573530095,0.8821295426469908,0.0,0.0,3.0,0.9199999999999999
0.1785183736972161,0.3680608553528976,0.4534207709498874,0.0,0.0,3.0,0.5
0.0,0.052282825556480034,0.9477171744435205,0.0,0.0,3.0,0.9199999999999999
0.1785183736972161,0.3680608553528976,0.4534207709498874,0.0,0.0,3.0,0.5
0.1785183736972161,0.3680608553528976,0.4534207709498874,0.0,0.0,3.0,0.5
0.0,0.08563216719889188,0.9143678328011084,0.0,0.0,3.0,0.9199999999999999
0.0,0.01007983613619154,0.9897361033493594,0.00018406051444889204,0.0,3.0,0.75
0.0,0.08080014313586441,0.9191998568641356,0.0,0.0,3.0,0.75
0.0,0.13709909304824386,0.8629009069517564,0.0,0.0,3.0,0.75
0.0,0.0447728528130015,0.9552271471869987,0.0,0.0,3.0,0.88
0.0,0.020835699715034996,0.9791643002849647,0.0,0.0,3.0,0.88
0.0,0.03233772909054088,0.967662270909459,0.0,0.0,3.0,0.88
0.0,0.038801868784662845,0.961198131215338,0.0,0.0,3.0,0.88
0.0,0.13709909304824386,0.8629009069517564,0.0,0.0,3.0,1.0
0.0,0.12911538726727995,0.8708846127327201,0.0,0.0,3.0,1.0
0.0,0.03493817773329987,0.9618277466299404,0.003234075636760054,0.0,3.0,0.88
0.0,0.15258493533079445,0.8474150646692051,0.0,0.0,3.0,1.0
0.0,0.04601390290300447,0.9539860970969962,0.0,0.0,3.0,0.88
0.0,0.09911674317110918,0.8960634038902137,0.004819852938677001,0.0,3.0,0.83
0.0,0.007966817657940137,0.9751533815908724,0.016879800751187862,0.0,3.0,0.83
0.0,0.6576651134129295,0.3185608140920017,0.023774072495068826,0.0,2.0,0.58
0.0,0.09761421525863732,0.9023857847413629,0.0,0.0,3.0,0.92
0.0,0.07393945276159207,0.9260605472384079,0.0,0.0,3.0,0.92
0.0,0.10398967508032968,0.8960103249196698,0.0,0.0,3.0,0.92
0.0,0.023124550205662824,0.9768754497943369,0.0,0.0,3.0,0.75
0.0,0.0502895586674843,0.9497104413325156,0.0,0.0,3.0,0.75
0.0,0.02935192945852798,0.9706480705414721,0.0,0.0,3.0,0.8300000000000001
0.0,0.025458364672028853,0.9745416353279704,0.0,0.0,3.0,0.9199999999999999
0.0,0.03278459401881459,0.9667431339233771,0.000472272057808575,0.0,3.0,0.88
0.0,0.021441101730908654,0.9642096080165088,0.014349290252583179,0.0,3.0,0.8300000000000001
0.0,0.04112917673632562,0.9588708232636747,0.0,0.0,3.0,0.88
0.0,0.0447728528130015,0.9552271471869987,0.0,0.0,3.0,0.88
0.0,0.018690613152539944,0.9810779375586292,0.00023144928883075526,0.0,3.0,0.9199999999999999
0.0,0.04245814273531616,0.957541857264684,0.0,0.0,3.0,0.88
0.0,0.08563216719889188,0.9143678328011084,0.0,0.0,3.0,0.8300000000000001
0.0,0.04245814273531616,0.957541857264684,0.0,0.0,3.0,0.88
0.0,0.04245814273531616,0.957541857264684,0.0,0.0,3.0,0.88
0.0,0.056819836556848365,0.9431801634431516,0.0,0.0,3.0,0.9199999999999999
0.0,0.04919153606557463,0.9499564112558899,0.0008520526785358722,0.0,3.0,0.88
0.0,0.05671220952083756,0.9432877904791631,0.0,0.0,3.0,0.88
0.0,0.09202620840143394,0.9079737915985655,0.0,0.0,3.0,0.88
0.0,0.14237650192170043,0.8576234980782991,0.0,0.0,3.0,0.75
0.0,0.035846126764028534,0.9641538732359721,0.0,0.0,3.0,0.88
0.0,0.10199071789073373,0.8980092821092663,0.0,0.0,3.0,0.75
0.0,0.06293608689368102,0.914785665833959,0.022278247272359556,0.0,3.0,0.75
0.3517003093348041,0.30159820592302633,0.34670148474216944,0.0,0.0,1.0,0.75
0.0,0.1058998764318849,0.8941001235681151,0.0,0.0,3.0,0.83
0.0,0.010137185510127409,0.9866021824289497,0.0032606320609225295,0.0,3.0,0.83
0.0,0.106492333115036,0.8935076668849644,0.0,0.0,3.0,0.83
0.0,0.012332754680205364,0.9647654234347367,0.022901821885057294,0.0,3.0,0.87
0.0,0.014407919474034008,0.9500097537758032,0.03558232675016265,0.0,3.0,0.87
0.0,0.060135871239458114,0.9398641287605413,0.0,0.0,3.0,0.75
0.0,0.020587757230380522,0.9794122427696198,0.0,0.0,3.0,0.92
0.0,0.01222324746801874,0.9860204795999795,0.0017562729320019347,0.0,3.0,0.92
0.0,0.004388963203970409,0.99468585282647,0.0009251839695598302,0.0,3.0,0.87
0.0,0.009431290399360111,0.9887694037426222,0.0017993058580174305,0.0,3.0,0.87
0.0,0.008934855063977872,0.9907224090773056,0.000342735858716653,0.0,3.0,0.87
0.0,0.004451512476150858,0.994276540074997,0.0012719474488523898,0.0,3.0,0.87
0.0,0.020365292073941426,0.9605722418639161,0.019062466062142253,0.0,3.0,0.75
0.0,0.009779127238163385,0.9776659993922623,0.012554873369574457,0.0,3.0,0.87
0.0,0.01827321895359761,0.9811485029090257,0.0005782781373765191,0.0,3.0,0.87
0.0,0.01827321895359761,0.9811485029090257,0.0005782781373765191,0.0,3.0,0.87
0.0,0.012284274942112896,0.9873450183876228,0.0003707066702650203,0.0,3.0,0.92
0.0,0.016245369327662903,0.9831899375284843,0.0005646931438526323,0.0,3.0,0.87
0.0,0.10398967508032968,0.8960103249196698,0.0,0.0,3.0,0.88
0.0,0.020381413180128514,0.9796185868198712,0.0,0.0,3.0,0.88
0.0,0.043416607795672836,0.9558833292766151,0.0007000629277119676,0.0,3.0,0.83
0.0,0.038068627602530755,0.9612535570222663,0.000677815375203447,0.0,3.0,0.83
0.0,0.07857203087407244,0.921427969125928,0.0,0.0,3.0,0.83
0.0,0.006925910709183119,0.9915790906680964,0.0014949986227203553,0.0,3.0,0.92
0.0,0.026418612075843624,0.924176454274946,0.049404933649210885,0.0,3.0,0.92
0.0,0.0065155279903336034,0.9867597886996756,0.006724683309990854,0.0,3.0,0.92
0.0,0.008010492027433024,0.9786346208980361,0.013354887074531672,0.0,3.0,0.92
0.0,0.005234711787260345,0.9818781936278388,0.012887094584900971,0.0,3.0,0.5
0.0,0.008769821588118183,0.9912301784118812,0.0,0.0,3.0,0.92
0.0,0.00658144123642351,0.9813731734088568,0.012045385354719846,0.0,3.0,0.5
0.0,0.013806203307964617,0.9624159571565071,0.023777839535529158,0.0,3.0,0.92
0.0,0.017870657095534825,0.9821293429044656,0.0,0.0,3.0,0.87
0.0,0.02009430073242788,0.9799056992675725,0.0,0.0,3.0,0.87
0.0,0.0512748452977912,0.9478657430667814,0.0008594116354272297,0.0,3.0,0.87
0.0,0.05538895136001562,0.9437350159853175,0.0008760326546671418,0.0,3.0,0.87
0.0,0.0066279740405017105,0.9933212762446716,5.0749714825793696e-05,0.0,3.0,0.5
0.0,0.005324845759476093,0.9808807979913344,0.013794356249189853,0.0,3.0,0.5
0.0,0.05208077635541404,0.9422513397454679,0.00566788389911875,0.0,3.0,0.81
0.0,0.018769402264087586,0.9804884138685999,0.0007421838673128089,0.0,3.0,0.9199999999999999
0.0,0.002691311361861887,0.997308688638138,0.0,0.0,3.0,0.75
0.0,0.014151818061512625,0.977633094404059,0.00821508753442914,0.0,3.0,0.92
0.0,0.03917829075221976,0.9608217092477811,0.0,0.0,3.0,0.9199999999999999
0.0,0.01100862036338513,0.9806532500796704,0.008338129556944652,0.0,3.0,0.81
0.0,0.006566907355202612,0.9934330926447976,0.0,0.0,3.0,0.9199999999999999
0.0,0.004728386501724372,0.9870524180573345,0.008219195440941272,0.0,3.0,0.92
0.0,0.010250287650248352,0.9711819595209905,0.018567752828761705,0.0,3.0,0.81
0.0,0.10369284748288993,0.8786037502026031,0.017703402314507607,0.0,3.0,0.81
0.0,0.03543422311928698,0.9468713669375578,0.0176944099431555,0.0,3.0,0.92
0.0,0.030112932515953643,0.9698870674840467,0.0,0.0,3.0,0.75
0.0,0.014117483362173508,0.9849957757433415,0.00088674089448517,0.0,3.0,0.94
0.0,0.017262271725948304,0.980636444480464,0.002101283793588084,0.0,3.0,0.88
0.0,0.02439380166186213,0.9489022235910731,0.02670397474706516,0.0,3.0,0.87
0.0,0.07177553831103185,0.9275084504973654,0.0007160111916029422,0.0,3.0,0.8300000000000001
0.0,0.01385009172207413,0.9861499082779258,0.0,0.0,3.0,0.94
0.0,0.05758176324250499,0.9424182367574949,0.0,0.0,3.0,0.9199999999999999
0.0,0.057110401586076213,0.942889598413923,0.0,0.0,3.0,0.8300000000000001
0.0,0.01673242259204264,0.9832675774079576,0.0,0.0,3.0,0.87
0.0,0.009394374008656971,0.9773361191360228,0.013269506855319574,0.0,3.0,0.87
0.0,0.001823214293091993,0.9976234161665506,0.0005533695403572331,0.0,3.0,0.94
0.0,0.015276734379341444,0.9841652218563514,0.0005580437643071708,0.0,3.0,0.9199999999999999
0.0,0.049515216970844475,0.9504847830291555,0.0,0.0,3.0,0.8300000000000001
0.0,0.07677483982302084,0.9232251601769802,0.0,0.0,3.0,0.94
0.0,0.02043642677423845,0.9648843465439645,0.014679226681797728,0.0,3.0,0.87
0.0,0.06126709963837131,0.9387329003616293,0.0,0.0,3.0,0.88
0.0,0.10398967508032968,0.8960103249196698,0.0,0.0,3.0,0.9199999999999999
0.14410570376638934,0.17228599440128003,0.6686962887626806,0.01491201306965009,0.0,3.0,0.5
0.13332445422784323,0.33529758998373377,0.5313779557884232,0.0,0.0,3.0,0.5
0.1785183736972161,0.3680608553528976,0.4534207709498874,0.0,0.0,3.0,0.5
0.0,0.036820731388079835,0.9631792686119194,0.0,0.0,3.0,1.0
0.0,0.0067773066436129245,0.9932226933563867,0.0,0.0,3.0,1.0
0.20859679793703173,0.19956812281547343,0.5567585909079302,0.03507648833956653,0.0,3.0,0.5
0.13332445422784323,0.33529758998373377,0.5313779557884232,0.0,0.0,3.0,0.5
0.0,0.045148570909804175,0.9548514290901958,0.0,0.0,3.0,0.88
0.0,0.10754206959099001,0.8924579304090094,0.0,0.0,3.0,0.9199999999999999
0.0,0.07327684790578483,0.9267231520942161,0.0,0.0,3.0,0.9199999999999999
0.0,0.10398967508032968,0.8960103249196698,0.0,0.0,3.0,0.9199999999999999
0.0,0.11473922514462283,0.8852607748553779,0.0,0.0,3.0,0.88
0.0,0.046830837487640706,0.9064635279119837,0.04670563460037472,0.0,3.0,0.88
0.0,0.022428530409932534,0.9441183668928402,0.03345310269722698,0.0,3.0,0.88
0.0,0.019097639049797163,0.9564629094024362,0.024439451547766066,0.0,3.0,0.62
0.0,0.017497508208746262,0.9668828043293592,0.015619687461894178,0.0,3.0,0.62
0.0,0.008315808947391269,0.9913464259713625,0.00033776508124628305,0.0,3.0,0.92
0.0,8.327164002746776e-05,0.9999133517276638,3.3766323090146615e-06,0.0,3.0,1.0
0.0,0.02229447401097314,0.9777055259890276,0.0,0.0,3.0,0.92
0.0,0.009593025129606905,0.9904069748703926,0.0,0.0,3.0,1.0
0.0,0.014445417029309765,0.9855545829706902,0.0,0.0,3.0,0.92
